created_at,level_date,symbol,price,strategy,category,engagement,score,level_type,session_context,volume,delta,hit_count,time_spent_mins,last_hit_timestamp,note
2025-10-03 16:29:58,2025-10-03,ES.v.0,6764.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.951856946354884,MAGNET,PM_SESSION,15514,0,3732,266.21,2025-12-16 13:12:53,Vol: 15514 | Ratio: 0.00
2025-10-03 13:55:00,2025-10-03,ES.v.0,6754.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.8686382393397523,GAP_ZONE,PM_SESSION,3698,18,2994,198.09,2025-11-25 14:41:00,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-06 16:29:59,2025-10-06,ES.v.0,6789.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,47697,0,2442,198.62,2025-12-17 16:29:54,Vol: 23984 | Ratio: 0.00 + MAGNET
2025-10-06 10:10:03,2025-10-06,ES.v.0,6770.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,6.611402125820068,BUYING_TAIL,AM_SESSION,33335,33,3555,289.43,2025-12-16 14:21:03,"Tail (18t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-07 16:29:59,2025-10-07,ES.v.0,6757.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,18958,0,3149,202.62,2025-11-25 14:43:42,Vol: 18958 | Ratio: 0.00
2025-10-07 16:29:59,2025-10-07,ES.v.0,6762.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.966170500676592,MAGNET,PM_SESSION,18371,0,3133,205.41,2025-12-16 13:07:08,Vol: 18371 | Ratio: 0.00
2025-10-07 16:29:59,2025-10-07,ES.v.0,6760.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.945872801082544,MAGNET,PM_SESSION,18000,0,3219,226.36,2025-11-25 14:49:30,Vol: 18000 | Ratio: 0.00
2025-10-07 09:30:10,2025-10-07,ES.v.0,6795.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,8.795669824086604,SELLING_TAIL,AM_SESSION,82192,0,2085,179.4,2025-12-17 16:14:45,"Tail (26t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-07 11:06:06,2025-10-07,ES.v.0,6772.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.552097428958051,GAP_ZONE,AM_SESSION,55139,0,3669,273.45,2025-12-16 14:25:43,"Gap (35t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-10-07 10:35:53,2025-10-07,ES.v.0,6783.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,3.552097428958051,GAP_ZONE,AM_SESSION,12518,0,2916,270.59,2025-12-17 16:04:52,"Gap (5t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-10-07 10:05:01,2025-10-07,ES.v.0,6790.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,5.074424898511502,GAP_ZONE,AM_SESSION,46694,0,2080,172.6,2025-12-17 16:26:14,"Gap (14t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-08 16:29:59,2025-10-08,ES.v.0,6801.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,91172,0,2371,165.38,2025-12-17 13:25:10,Vol: 22763 | Ratio: 0.00 + WALL + MAGNET
2025-10-08 16:29:59,2025-10-08,ES.v.0,6800.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,4.145502212026872,MAGNET,PM_SESSION,24861,0,2509,184.61,2025-12-17 13:26:14,Vol: 24861 | Ratio: 0.00
2025-10-08 09:44:16,2025-10-08,ES.v.0,6773.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.550166584739745,BUYING_TAIL,AM_SESSION,92970,0,3341,241.47,2025-12-16 14:25:43,"Tail (36t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-08 10:00:22,2025-10-08,ES.v.0,6780.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.0481730296575456,GAP_ZONE,AM_SESSION,35349,0,3376,310.53,2025-12-17 16:00:21,"Gap (31t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-09 16:29:59,2025-10-09,ES.v.0,6780.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,38548,0,2902,270.01,2025-12-17 16:00:21,Vol: 20160 | Ratio: 0.00 + MAGNET
2025-10-09 09:51:59,2025-10-09,ES.v.0,6792.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,6.739592513868008,SELLING_TAIL,AM_SESSION,100781,228,1485,127.69,2025-12-17 16:22:26,"Tail (70t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-09 13:30:25,2025-10-09,ES.v.0,6761.25,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.91616983773135,GAP_ZONE,PM_SESSION,1565,5,3238,217.55,2025-11-25 14:50:25,"Gap (5t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-10 16:29:59,2025-10-10,ES.v.0,6595.5,REVERSAL_ENTRY,SUPER_WALL,LONG_DEFENSE,10.0,BID_ABSORPTION,PM_SESSION,98919,0,1011,48.12,2025-11-21 11:36:12,Vol: 16073 | Ratio: 0.00 + SUPER_WALL
2025-10-10 16:29:59,2025-10-10,ES.v.0,6792.5,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,8.527729185381308,ASK_ABSORPTION,AM_SESSION,78724,0,1122,94.23,2025-12-17 16:21:53,Vol: 11659 | Ratio: 0.00 + SUPER_WALL
2025-10-10 16:29:59,2025-10-10,ES.v.0,6796.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,5.314524135974656,ASK_ABSORPTION,AM_SESSION,47375,0,1585,122.51,2025-12-17 15:17:53,Vol: 8433 | Ratio: 0.00 + WALL
2025-10-10 16:29:59,2025-10-10,ES.v.0,6793.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,2.772327549524846,ASK_ABSORPTION,AM_SESSION,16062,0,1121,93.67,2025-12-17 16:20:15,Vol: 8527 | Ratio: 0.00 + WALL
2025-10-10 16:29:59,2025-10-10,ES.v.0,6594.25,REVERSAL_ENTRY,WALL,LONG_DEFENSE,2.1275589806628528,BID_ABSORPTION,PM_SESSION,8106,0,997,44.94,2025-11-21 11:36:05,Vol: 8106 | Ratio: 0.00
2025-10-10 16:29:59,2025-10-10,ES.v.0,6680.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.639402392321876,MAGNET,AM_SESSION,10360,0,3005,154.12,2025-11-25 09:50:35,Vol: 10360 | Ratio: 0.00
2025-10-10 09:37:47,2025-10-10,ES.v.0,6800.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,1.5365703749231716,SELLING_TAIL,AM_SESSION,50229,0,2290,182.32,2025-12-17 13:26:12,"Tail (25t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-10 16:01:18,2025-10-10,ES.v.0,6591.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,0.9455817691834901,BUYING_TAIL,PM_SESSION,2785,13,829,43.75,2025-11-21 11:35:51,"Tail (9t) [WEAK: Vol=LOW, Δ=WEAK, Time=LATE]"
2025-10-10 11:21:17,2025-10-10,ES.v.0,6724.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.6205380360266654,GAP_ZONE,AM_SESSION,244910,0,2372,181.19,2025-11-25 11:18:01,"Gap (147t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-10-10 10:58:17,2025-10-10,ES.v.0,6771.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.6205380360266654,GAP_ZONE,AM_SESSION,39364,26,3077,225.26,2025-12-16 14:21:10,"Gap (105t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY] [RECLASS: CHOP]"
2025-10-10 15:38:47,2025-10-10,ES.v.0,6612.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,0.7091863268876176,GAP_ZONE,PM_SESSION,90846,0,1207,50.03,2025-11-21 13:30:06,"Gap (45t) [WEAK: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-10-13 16:29:59,2025-10-13,ES.v.0,6695.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,53347,0,2214,111.91,2025-11-25 10:05:31,Vol: 27810 | Ratio: 0.00 + MAGNET
2025-10-13 13:01:19,2025-10-13,ES.v.0,6709.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,3.765816429001808,SELLING_TAIL,PM_SESSION,11806,0,2810,181.2,2025-11-25 10:28:55,"Tail (11t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-14 16:29:57,2025-10-14,ES.v.0,6714.5,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,116922,0,2415,152.32,2025-11-25 10:30:01,Vol: 14548 | Ratio: 0.00 + SUPER_WALL
2025-10-14 16:29:57,2025-10-14,ES.v.0,6713.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,5.488719077213261,ASK_ABSORPTION,PM_SESSION,48531,0,2189,142.17,2025-11-25 10:29:05,Vol: 13605 | Ratio: 0.00 + WALL
2025-10-14 16:29:57,2025-10-14,ES.v.0,6716.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,4.29352163083694,ASK_ABSORPTION,PM_SESSION,45148,0,2344,137.27,2025-11-25 10:56:45,Vol: 11702 | Ratio: 0.00 + WALL
2025-10-14 16:29:57,2025-10-14,ES.v.0,6711.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.5320049331366525,ASK_ABSORPTION,PM_SESSION,33060,0,2169,127.03,2025-11-25 10:29:02,Vol: 12144 | Ratio: 0.00 + WALL [RECLASS: CHOP]
2025-10-14 16:29:57,2025-10-14,ES.v.0,6686.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.7241796242110607,MAGNET,PM_SESSION,13453,0,1951,93.53,2025-11-25 09:51:05,Vol: 13453 | Ratio: 0.00
2025-10-14 09:45:07,2025-10-14,ES.v.0,6626.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,1.5718327569946557,BUYING_TAIL,AM_SESSION,198635,40,1274,57.39,2025-11-21 16:27:57,"Tail (135t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-14 13:48:03,2025-10-14,ES.v.0,6720.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,0.9068265905738399,SELLING_TAIL,PM_SESSION,3705,0,2465,133.05,2025-11-25 11:16:11,"Tail (9t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-14 10:04:44,2025-10-14,ES.v.0,6644.75,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,0.9068265905738399,GAP_ZONE,AM_SESSION,89967,0,1990,97.85,2025-11-21 15:36:24,"Gap (65t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-15 16:29:59,2025-10-15,ES.v.0,6715.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,102368,0,1743,95.86,2025-11-25 10:30:03,Vol: 22876 | Ratio: 0.00 + MAGNET
2025-10-15 10:07:33,2025-10-15,ES.v.0,6763.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,3.9544929123319346,SELLING_TAIL,AM_SESSION,16594,0,2923,190.61,2025-12-16 13:07:18,"Tail (14t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-15 13:16:08,2025-10-15,ES.v.0,6669.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.2814382186530393,BUYING_TAIL,PM_SESSION,70082,0,3345,168.65,2025-11-24 09:59:59,"Tail (71t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-16 16:29:59,2025-10-16,ES.v.0,6669.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,46471,0,2903,152.16,2025-11-24 09:59:59,Vol: 12921 | Ratio: 0.00 + MAGNET
2025-10-16 16:29:59,2025-10-16,ES.v.0,6735.25,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,8.86130296807915,ASK_ABSORPTION,AM_SESSION,18418,0,1546,111.05,2025-11-25 11:45:58,Vol: 9231 | Ratio: 0.00 + WALL
2025-10-16 16:29:59,2025-10-16,ES.v.0,6664.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,5.215605749486654,MAGNET,PM_SESSION,11052,0,2344,109.98,2025-11-24 09:59:39,Vol: 11052 | Ratio: 0.00
2025-10-16 10:41:48,2025-10-16,ES.v.0,6744.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,4.8534627590069075,SELLING_TAIL,AM_SESSION,23857,0,1568,86.24,2025-11-25 11:52:39,"Tail (25t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-16 14:34:12,2025-10-16,ES.v.0,6635.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.8000746686578313,BUYING_TAIL,PM_SESSION,6984,39,1503,67.44,2025-11-21 15:50:42,"Tail (14t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE] [PM_WEAK]"
2025-10-16 11:30:37,2025-10-16,ES.v.0,6715.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,1.9600522680604822,GAP_ZONE,AM_SESSION,27876,0,1718,95.33,2025-11-25 10:30:03,"Gap (12t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [RECLASS: CHOP]"
2025-10-17 16:29:59,2025-10-17,ES.v.0,6707.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,54240,0,1709,82.1,2025-11-25 10:28:33,Vol: 12376 | Ratio: 0.00 + SUPER_WALL
2025-10-17 16:29:59,2025-10-17,ES.v.0,6703.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,2.4901002461560418,MAGNET,PM_SESSION,10998,0,1505,66.53,2025-11-25 10:28:04,Vol: 10998 | Ratio: 0.00
2025-10-17 15:11:34,2025-10-17,ES.v.0,6712.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,1.7837394313438693,SELLING_TAIL,PM_SESSION,30465,0,1555,84.18,2025-11-25 10:29:02,"Tail (25t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-10-17 11:36:46,2025-10-17,ES.v.0,6641.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.3378045735079018,GAP_ZONE,AM_SESSION,472,13,1221,55.2,2025-11-21 15:50:22,"Gap (4t) [MODERATE: Vol=LOW, Δ=WEAK, Time=MIDDAY]"
2025-10-17 14:05:59,2025-10-17,ES.v.0,6699.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,0.5618779208733188,GAP_ZONE,PM_SESSION,13387,0,1653,92.97,2025-11-25 10:23:26,"Gap (10t) [WEAK: Vol=HIGH, Δ=WEAK, Time=LATE] [RECLASS: CHOP] [PM_WEAK]"
2025-10-20 16:29:59,2025-10-20,ES.v.0,6777.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,42505,0,2398,181.51,2025-12-17 16:00:01,Vol: 14713 | Ratio: 0.00 + WALL
2025-10-20 16:29:59,2025-10-20,ES.v.0,6773.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.6970785049779655,MAGNET,PM_SESSION,52535,0,2647,199.47,2025-12-16 14:25:43,Vol: 19920 | Ratio: 0.00 + MAGNET
2025-10-20 09:30:00,2025-10-20,ES.v.0,6747.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,4.243512322506937,BUYING_TAIL,AM_SESSION,65315,17,1442,78.17,2025-11-25 12:02:05,"Tail (58t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-20 10:04:03,2025-10-20,ES.v.0,6756.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,2.448180186061694,GAP_ZONE,AM_SESSION,31638,0,2835,174.43,2025-11-25 14:43:33,"Gap (14t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-21 16:29:59,2025-10-21,ES.v.0,6780.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,21527,0,2052,162.81,2025-12-17 16:00:19,Vol: 21527 | Ratio: 0.00
2025-10-21 16:29:59,2025-10-21,ES.v.0,6783.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.933199732798931,MAGNET,AM_SESSION,20203,0,1944,155.92,2025-12-17 16:05:00,Vol: 20203 | Ratio: 0.00
2025-10-21 10:02:47,2025-10-21,ES.v.0,6761.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,6.68002672010688,BUYING_TAIL,AM_SESSION,6870,0,2837,189.66,2025-11-25 14:50:25,"Tail (9t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-10-21 12:30:51,2025-10-21,ES.v.0,6787.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,6.68002672010688,SELLING_TAIL,AM_SESSION,10785,0,1882,154.69,2025-12-17 16:07:46,"Tail (10t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY]"
2025-10-22 16:29:58,2025-10-22,ES.v.0,6737.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,47217,0,1193,72.26,2025-11-25 11:49:37,Vol: 16879 | Ratio: 0.00 + MAGNET
2025-10-22 16:29:58,2025-10-22,ES.v.0,6735.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.1511348005502064,MAGNET,PM_SESSION,13939,0,997,60.57,2025-11-25 11:45:56,Vol: 13939 | Ratio: 0.00
2025-10-22 09:30:08,2025-10-22,ES.v.0,6775.5,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.588033012379643,SELLING_TAIL,AM_SESSION,14323,0,1809,134.31,2025-12-17 15:59:30,"Tail (16t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-22 13:54:44,2025-10-22,ES.v.0,6695.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.2238651994497936,BUYING_TAIL,PM_SESSION,17072,0,1442,76.3,2025-11-25 10:05:31,"Tail (18t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-23 16:29:59,2025-10-23,ES.v.0,6780.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,50174,0,1720,106.64,2025-12-17 16:00:21,Vol: 13118 | Ratio: 0.00 + WALL
2025-10-23 16:29:59,2025-10-23,ES.v.0,6774.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,6.421949386118767,MAGNET,PM_SESSION,43818,0,1387,100.01,2025-12-16 14:25:44,Vol: 15404 | Ratio: 0.00 + MAGNET
2025-10-23 16:29:59,2025-10-23,ES.v.0,6782.75,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,5.178317881900943,ASK_ABSORPTION,PM_SESSION,10946,0,1680,119.39,2025-12-17 16:04:22,Vol: 10946 | Ratio: 0.00
2025-10-23 09:31:40,2025-10-23,ES.v.0,6738.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,2.7840418719897544,BUYING_TAIL,AM_SESSION,4988,0,1109,64.36,2025-11-25 11:50:00,"Tail (12t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-10-24 16:29:59,2025-10-24,ES.v.0,6837.0,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,19783,0,3837,277.07,2025-12-19 09:28:06,Vol: 19783 | Ratio: 0.00
2025-10-24 16:29:59,2025-10-24,ES.v.0,6838.5,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,8.642183288409703,ASK_ABSORPTION,PM_SESSION,38247,0,4001,319.66,2025-12-19 09:28:08,Vol: 19336 | Ratio: 0.00 + WALL
2025-10-24 16:29:59,2025-10-24,ES.v.0,6830.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,5.0168463611859835,MAGNET,AM_SESSION,20426,0,4499,314.75,2025-12-18 16:00:34,Vol: 20426 | Ratio: 0.00
2025-10-24 09:31:50,2025-10-24,ES.v.0,6815.0,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.3692722371967654,BUYING_TAIL,AM_SESSION,7048,29,2312,156.63,2025-12-18 12:27:30,"Tail (11t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-10-27 16:29:58,2025-10-27,ES.v.0,6908.25,REVERSAL_ENTRY,SUPER_WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,PM_SESSION,38412,0,1290,65.78,2025-12-31 15:38:12,Vol: 19900 | Ratio: 0.00 + SUPER_WALL
2025-10-27 09:36:24,2025-10-27,ES.v.0,6879.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.3727687837276883,BUYING_TAIL,AM_SESSION,12226,0,3786,310.17,2025-12-19 15:44:37,"Tail (11t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
2025-10-27 15:30:56,2025-10-27,ES.v.0,6903.0,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,1.5566625155666252,GAP_ZONE,PM_SESSION,58857,0,1973,150.95,2025-12-31 15:56:23,"Gap (30t) [WEAK: Vol=HIGH, Δ=WEAK, Time=LATE]"
2025-10-28 16:29:58,2025-10-28,ES.v.0,6925.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,50065,0,946,80.51,2025-12-31 14:27:31,Vol: 25693 | Ratio: 0.00 + MAGNET
2025-10-28 11:35:38,2025-10-28,ES.v.0,6906.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,5.056890012642226,BUYING_TAIL,AM_SESSION,15081,172,1226,95.85,2025-12-31 15:46:04,"Tail (15t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=MIDDAY]"
2025-10-28 15:28:04,2025-10-28,ES.v.0,6943.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.056890012642226,SELLING_TAIL,PM_SESSION,5303,0,1017,113.12,2025-12-31 09:35:54,"Tail (8t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-10-29 16:29:59,2025-10-29,ES.v.0,6939.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,AM_SESSION,54867,0,270,28.05,2025-12-31 09:36:31,Vol: 19247 | Ratio: 0.00 + MAGNET
2025-10-29 16:29:59,2025-10-29,ES.v.0,6943.25,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,8.107421213148085,ASK_ABSORPTION,AM_SESSION,14331,0,585,62.69,2025-12-31 09:35:54,Vol: 14331 | Ratio: 0.00
2025-10-29 14:41:27,2025-10-29,ES.v.0,6894.75,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.176889190105049,BUYING_TAIL,PM_SESSION,69257,7,2210,155.61,2025-12-31 16:29:58,"Tail (51t) [MODERATE: Vol=HIGH, Δ=WEAK, Time=LATE] [PM_WEAK]"
2025-10-30 16:29:58,2025-10-30,ES.v.0,6905.0,REVERSAL_ENTRY,WALL,SHORT_DEFENSE,10.0,ASK_ABSORPTION,AM_SESSION,12314,0,788,85.01,2025-12-31 15:47:08,Vol: 12314 | Ratio: 0.00
2025-10-30 16:29:58,2025-10-30,ES.v.0,6894.25,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,9.839702760084926,MAGNET,AM_SESSION,26869,0,1339,107.72,2025-12-31 16:29:10,Vol: 13463 | Ratio: 0.00 + MAGNET
2025-10-30 16:29:58,2025-10-30,ES.v.0,6900.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.579617834394904,MAGNET,AM_SESSION,13643,0,1323,98.71,2025-12-31 15:57:18,Vol: 13643 | Ratio: 0.00
2025-10-30 10:00:25,2025-10-30,ES.v.0,6912.0,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.307855626326964,SELLING_TAIL,AM_SESSION,1735,0,180,16.08,2025-12-31 15:00:30,"Tail (8t) [MODERATE: Vol=LOW, Δ=WEAK, Time=EARLY]"
2025-10-30 16:00:12,2025-10-30,ES.v.0,6851.5,REVERSAL_ENTRY,SINGLE_PRINT,NEUTRAL_ZONE,3.980891719745223,GAP_ZONE,PM_SESSION,8117,145,4198,397.25,2025-12-19 09:30:44,"Gap (6t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=LATE]"
2025-10-31 16:29:58,2025-10-31,ES.v.0,6875.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,31114,0,3447,260.05,2025-12-19 11:05:07,Vol: 16190 | Ratio: 0.00 + MAGNET
2025-10-31 16:29:58,2025-10-31,ES.v.0,6872.5,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.669882327997456,MAGNET,PM_SESSION,15456,0,3416,249.95,2025-12-19 11:02:52,Vol: 15456 | Ratio: 0.00
2025-10-31 13:21:02,2025-10-31,ES.v.0,6845.25,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,3.9754054913601182,BUYING_TAIL,PM_SESSION,6714,13,4485,385.03,2025-12-19 09:30:21,"Tail (8t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=MIDDAY] [PM_WEAK]"
2025-10-31 09:30:01,2025-10-31,ES.v.0,6900.25,REVERSAL_ENTRY,SINGLE_PRINT,SHORT_DEFENSE,5.300540655146825,SELLING_TAIL,AM_SESSION,6000,0,1182,96.57,2025-12-31 15:57:18,"Tail (10t) [MODERATE: Vol=MODERATE, Δ=WEAK, Time=EARLY]"
2025-11-03 16:29:59,2025-11-03,ES.v.0,6882.75,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,10.0,MAGNET,PM_SESSION,43417,0,1891,148.9,2025-12-19 15:59:05,Vol: 22780 | Ratio: 0.00 + MAGNET
2025-11-03 16:29:59,2025-11-03,ES.v.0,6885.0,TARGET_EXIT,MAGNET,NEUTRAL_ZONE,7.592213114754099,MAGNET,PM_SESSION,19542,0,1492,102.88,2025-12-19 15:59:57,Vol: 19542 | Ratio: 0.00
2025-11-03 10:32:04,2025-11-03,ES.v.0,6852.5,REVERSAL_ENTRY,SINGLE_PRINT,LONG_DEFENSE,6.659836065573771,BUYING_TAIL,AM_SESSION,16756,0,4010,370.56,2025-12-19 09:31:00,"Tail (13t) [STRONG: Vol=HIGH, Δ=WEAK, Time=EARLY]"
